<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20160118,105900,80083.0000000,80108.0000000,80064.0000000,80105.0000000,8674
20160118,110000,80102.0000000,80118.0000000,80039.0000000,80048.0000000,10800
20160118,110100,80049.0000000,80052.0000000,80007.0000000,80024.0000000,9368
20160118,110200,80024.0000000,80084.0000000,80017.0000000,80032.0000000,5504
20160118,110300,80031.0000000,80031.0000000,79990.0000000,80010.0000000,7134
20160118,110400,80011.0000000,80026.0000000,79950.0000000,79952.0000000,8222
20160118,110500,79950.0000000,79971.0000000,79941.0000000,79951.0000000,8280
20160118,110600,79951.0000000,79958.0000000,79897.0000000,79901.0000000,18205
20160118,110700,79901.0000000,79947.0000000,79888.0000000,79936.0000000,11877
20160118,110800,79936.0000000,79950.0000000,79920.0000000,79927.0000000,6203
20160118,110900,79927.0000000,79988.0000000,79897.0000000,79972.0000000,8701
20160118,111000,79974.0000000,80043.0000000,79958.0000000,80019.0000000,6239
20160118,111100,80021.0000000,80025.0000000,79959.0000000,80000.0000000,7389
20160118,111200,79998.0000000,79998.0000000,79921.0000000,79921.0000000,7698
20160118,111300,79921.0000000,79935.0000000,79888.0000000,79911.0000000,13073
20160118,111400,79911.0000000,79911.0000000,79880.0000000,79887.0000000,3586
20160118,111500,79888.0000000,79893.0000000,79787.0000000,79841.0000000,23865
20160118,111600,79840.0000000,79850.0000000,79806.0000000,79842.0000000,10134
20160118,111700,79840.0000000,79852.0000000,79730.0000000,79778.0000000,16910
20160118,111800,79778.0000000,79837.0000000,79767.0000000,79809.0000000,11216
20160118,111900,79807.0000000,79815.0000000,79756.0000000,79761.0000000,10193
20160118,112000,79761.0000000,79780.0000000,79725.0000000,79766.0000000,16612
20160118,112100,79766.0000000,79818.0000000,79750.0000000,79793.0000000,10567
20160118,112200,79792.0000000,79820.0000000,79777.0000000,79811.0000000,10988
20160118,112300,79811.0000000,79818.0000000,79767.0000000,79806.0000000,5984
20160118,112400,79805.0000000,79835.0000000,79801.0000000,79833.0000000,6267
