<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20160118,123300,87259.0000000,87280.0000000,87240.0000000,87240.0000000,37
20160118,123400,87243.0000000,87262.0000000,87212.0000000,87212.0000000,35
20160118,123500,87221.0000000,87232.0000000,87201.0000000,87229.0000000,29
20160118,123600,87212.0000000,87221.0000000,87212.0000000,87217.0000000,11
20160118,123700,87223.0000000,87224.0000000,87179.0000000,87179.0000000,56
20160118,123800,87165.0000000,87197.0000000,87165.0000000,87197.0000000,28
20160118,123900,87202.0000000,87293.0000000,87202.0000000,87272.0000000,156
20160118,124000,87274.0000000,87308.0000000,87259.0000000,87308.0000000,86
20160118,124100,87333.0000000,87333.0000000,87296.0000000,87296.0000000,63
20160118,124200,87318.0000000,87333.0000000,87314.0000000,87332.0000000,64
20160118,124300,87340.0000000,87363.0000000,87340.0000000,87350.0000000,65
20160118,124400,87343.0000000,87419.0000000,87343.0000000,87384.0000000,348
20160118,124500,87392.0000000,87400.0000000,87361.0000000,87361.0000000,567
20160118,124600,87354.0000000,87354.0000000,87327.0000000,87327.0000000,207
20160118,124700,87338.0000000,87371.0000000,87324.0000000,87343.0000000,150
20160118,124800,87355.0000000,87355.0000000,87322.0000000,87325.0000000,48
20160118,124900,87319.0000000,87319.0000000,87294.0000000,87294.0000000,26
20160118,125000,87288.0000000,87302.0000000,87205.0000000,87224.0000000,309
20160118,125100,87195.0000000,87232.0000000,87109.0000000,87142.0000000,242
20160118,125200,87166.0000000,87217.0000000,87162.0000000,87197.0000000,39
20160118,125300,87253.0000000,87253.0000000,87231.0000000,87250.0000000,11
20160118,125500,87202.0000000,87202.0000000,87167.0000000,87182.0000000,41
20160118,125600,87187.0000000,87202.0000000,87174.0000000,87202.0000000,37
20160118,125700,87252.0000000,87252.0000000,87187.0000000,87217.0000000,937
20160118,125800,87230.0000000,87231.0000000,87183.0000000,87183.0000000,74
20160118,125900,87174.0000000,87179.0000000,87118.0000000,87176.0000000,281
20160118,130000,87180.0000000,87186.0000000,87152.0000000,87152.0000000,15
20160118,130100,87177.0000000,87207.0000000,87171.0000000,87199.0000000,46
20160118,130200,87192.0000000,87192.0000000,87186.0000000,87186.0000000,19
20160118,130300,87194.0000000,87202.0000000,87173.0000000,87178.0000000,120
20160118,130400,87177.0000000,87200.0000000,87155.0000000,87163.0000000,30
20160118,130500,87170.0000000,87170.0000000,87170.0000000,87170.0000000,5
20160118,130600,87230.0000000,87240.0000000,87195.0000000,87212.0000000,80
20160118,130700,87224.0000000,87246.0000000,87223.0000000,87226.0000000,21
20160118,130800,87236.0000000,87247.0000000,87206.0000000,87206.0000000,26
20160118,130900,87215.0000000,87215.0000000,87211.0000000,87211.0000000,8
20160118,131000,87180.0000000,87246.0000000,87175.0000000,87246.0000000,19
20160118,131100,87238.0000000,87244.0000000,87190.0000000,87190.0000000,19
20160118,131300,87191.0000000,87191.0000000,87168.0000000,87175.0000000,40
20160118,131400,87166.0000000,87166.0000000,87145.0000000,87152.0000000,40
20160118,131500,87152.0000000,87165.0000000,87131.0000000,87161.0000000,235
20160118,131600,87154.0000000,87177.0000000,87154.0000000,87177.0000000,7
20160118,131800,87181.0000000,87237.0000000,87165.0000000,87237.0000000,16
20160118,131900,87245.0000000,87246.0000000,87198.0000000,87214.0000000,99
20160118,132000,87200.0000000,87227.0000000,87196.0000000,87212.0000000,81
20160118,132100,87229.0000000,87239.0000000,87216.0000000,87225.0000000,26
20160118,132200,87210.0000000,87223.0000000,87207.0000000,87212.0000000,243
20160118,132300,87216.0000000,87252.0000000,87216.0000000,87232.0000000,128
20160118,132400,87244.0000000,87278.0000000,87228.0000000,87249.0000000,368
