<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20160118,110600,12736.0000000,12758.0000000,12730.0000000,12743.0000000,1391
20160118,110700,12748.0000000,12773.0000000,12744.0000000,12754.0000000,1855
20160118,110800,12758.0000000,12759.0000000,12747.0000000,12750.0000000,443
20160118,110900,12752.0000000,12767.0000000,12746.0000000,12753.0000000,831
20160118,111000,12751.0000000,12763.0000000,12747.0000000,12748.0000000,289
20160118,111100,12748.0000000,12769.0000000,12748.0000000,12756.0000000,940
20160118,111200,12760.0000000,12788.0000000,12759.0000000,12781.0000000,2641
20160118,111300,12782.0000000,12804.0000000,12778.0000000,12796.0000000,2492
20160118,111400,12796.0000000,12823.0000000,12796.0000000,12820.0000000,975
20160118,111500,12816.0000000,12839.0000000,12816.0000000,12824.0000000,1410
20160118,111600,12824.0000000,12843.0000000,12820.0000000,12827.0000000,1251
20160118,111700,12827.0000000,12857.0000000,12827.0000000,12834.0000000,1175
20160118,111800,12837.0000000,12844.0000000,12829.0000000,12834.0000000,360
20160118,111900,12836.0000000,12839.0000000,12820.0000000,12826.0000000,368
20160118,112000,12823.0000000,12828.0000000,12818.0000000,12818.0000000,495
20160118,112100,12819.0000000,12833.0000000,12815.0000000,12829.0000000,775
20160118,112200,12827.0000000,12834.0000000,12784.0000000,12789.0000000,1345
20160118,112300,12787.0000000,12801.0000000,12780.0000000,12796.0000000,430
20160118,112400,12792.0000000,12792.0000000,12776.0000000,12780.0000000,503
20160118,112500,12778.0000000,12799.0000000,12775.0000000,12799.0000000,351
20160118,112600,12799.0000000,12821.0000000,12788.0000000,12819.0000000,681
20160118,112700,12818.0000000,12818.0000000,12800.0000000,12800.0000000,353
20160118,112800,12805.0000000,12812.0000000,12792.0000000,12800.0000000,410
20160118,112900,12802.0000000,12813.0000000,12795.0000000,12800.0000000,307
20160118,113000,12801.0000000,12801.0000000,12750.0000000,12755.0000000,976
20160118,113100,12758.0000000,12762.0000000,12747.0000000,12757.0000000,591
20160118,113200,12757.0000000,12761.0000000,12754.0000000,12759.0000000,226
20160118,113300,12754.0000000,12755.0000000,12745.0000000,12755.0000000,213
20160118,113400,12756.0000000,12757.0000000,12743.0000000,12753.0000000,343
20160118,113500,12751.0000000,12753.0000000,12745.0000000,12751.0000000,221
20160118,113600,12752.0000000,12770.0000000,12728.0000000,12741.0000000,1419
20160118,113700,12740.0000000,12759.0000000,12739.0000000,12759.0000000,442
20160118,113800,12758.0000000,12762.0000000,12743.0000000,12762.0000000,597
20160118,113900,12762.0000000,12766.0000000,12750.0000000,12754.0000000,418
